id,formula,mid1,mid2,spg1,spg2,de,dist
7224,Ba2Ca2C4O12,mp-644852,mp-6568,4,11, 0.007, 0.280
7226,Be24K16Mn16F96,mp-699937,mp-15266,4,198,-0.148, 0.668
7228,Ba2C2O6,mp-762225,mp-34195,4,11,-0.022, 1.157
7230,Ba2C2O6,mp-762225,mp-1227982,4,155,-0.036, 0.657
7232,Li8Mn12V4O32,mp-849953,mp-1177922,4,19, 0.005, 0.288
7234,K2La2S8Si2,mp-861938,mp-12924,4,11,-0.002, 0.239
7236,As8O12,mp-1105118,mp-1581,4,14, 0.020, 0.879
7238,Rb4F12,mp-1179734,mp-1179728,4,19,-0.003, 0.236
7240,Li16Zn4O32P8,mp-1200615,mp-557756,4,14, 0.001, 0.065
7242,Ce2K2S8Si2,mp-22809,mp-11170,4,11,-0.033, 0.265
7244,H24O12,mp-557082,mp-558226,4,19, 0.001, 0.512
7246,Mg12Sr12F48,mp-561022,mp-556290,4,11,-0.018, 0.734
7248,Eu4Ge2S8,mp-1103850,mp-1104543,4,11,-0.011, 0.334
7250,H28N4O24,mp-625850,mp-625861,4,19,-0.016, 1.676
7252,Ag8Ho8S16,mp-1199297,mp-18262,4,92, 0.009, 0.707
7254,Mg8Si4,mp-1074641,mp-1074730,4,14,-0.002, 1.540
7256,Al2K4B10O28,mp-1197321,mp-1224633,4,20,-0.070, 1.176
7258,Ca4B12H20O32,mp-560899,mp-705495,4,14,-0.004, 0.713
7260,Rb8C2O8,mp-556527,mp-547898,4,121,-0.007, 1.356
7262,Rb8C2O8,mp-556527,mp-550679,4,23,-0.005, 1.547
7264,Mo4H4O14,mp-626813,mp-1180305,4,11,-0.011, 0.482
7266,Ce4Cu16Sn4,mp-640286,mp-655580,4,19,-0.110, 1.423
7268,Co4Li8C8O24,mp-759685,mp-759781,4,14, 0.012, 1.139
7270,Cr8Fe4N4O32,mp-1196303,mp-1203682,4,14, 0.176, 0.127
7272,H12N8O18,mp-1181093,mp-1181328,4,18, 0.030, 1.725
7274,Zn4O8,mp-1178720,mp-1094003,4,164,-0.042, 1.128
7276,Rb8C2O8,mp-556527,mp-545760,4,121,-0.011, 1.544
7278,Mg4Si8,mp-1073644,mp-1073642,4,14, 0.032, 0.706
7280,Mg4Si8,mp-1073644,mp-1100460,4,11,-0.137, 1.089
7282,Mg4Si8,mp-1073644,mp-1073419,4,11,-0.086, 1.163
7284,Mg4Si8,mp-1073644,mp-1100466,4,14, 0.035, 0.701
7286,Mg4Si8,mp-1073644,mp-1073501,4,166, 0.058, 0.861
7288,Mg4Si8,mp-1073644,mp-1073456,4,166, 0.015, 0.704
7290,Mg4Si8,mp-1073644,mp-1073578,4,12,-0.162, 1.457
7292,Cr4N8,mp-1016070,mp-1097738,4,20, 0.000, 0.466
7294,Al8W12O48,mp-1182999,mp-542093,4,14, 0.002, 0.191
7296,Al8W12O48,mp-1182999,mp-560318,4,18, 0.001, 0.288
7298,C6Cl2H20N2O8,mp-554570,mp-560498,4,11, 0.000, 0.247
7300,Co5Li9Mn2O16,mp-1176273,mp-1100694,3,10,-0.068, 1.497
7302,CoLi7Mn4O12,mp-1175274,mp-1175275,3,10, 0.058, 1.510
7304,Ba12Ce8C20F8O60,mp-667381,mp-581090,3,12,-0.004, 0.245
7306,Mg8Si6,mp-1074500,mp-1074412,1,2, 0.027, 1.752
7308,Mg8Si6,mp-1074500,mp-1074333,1,2, 0.044, 1.533
7310,Mg8Si4,mp-1074733,mp-1074632,1,2, 0.103, 1.687
7312,Mg8Si6,mp-1074611,mp-1074412,1,2, 0.061, 1.777
7314,Mg8Si6,mp-1074611,mp-1074538,1,2, 0.042, 1.466
7316,Cr3N6,mp-1096928,mp-1096914,1,154,-0.010, 0.277
7318,Co3Li7Mn2O12,mp-1174919,mp-1174530,1,2, 0.124, 1.470
7320,Co2Li6Mn2O10,mp-1174118,mp-1174053,1,12, 0.155, 1.671
7322,Co4Li8Mn2O14,mp-1174684,mp-1174457,1,2,-0.130, 1.733
7324,Co3Li7Mn2O12,mp-1174919,mp-1174514,1,2,-0.039, 1.459
7326,Co3Li7Mn2O12,mp-1174997,mp-1174505,1,12, 0.030, 1.486
7328,Co3Li7Mn2O12,mp-1174933,mp-1174533,1,2, 0.176, 1.498
7330,Co3Li7Mn2O12,mp-1174933,mp-1174512,1,2, 0.005, 1.484
7332,K4Pd2O8,mp-1104831,mp-1104224,1,14,-0.044, 0.204
7334,Mg8Si6,mp-1074433,mp-1074467,1,2, 0.072, 1.668
7336,O12,mp-1180008,mp-607540,1,69, 0.296, 1.741
7338,Mg8Si6,mp-1074433,mp-1074538,1,2, 0.018, 1.579
7340,Fe64O96,mp-685153,mp-1456,1,92, 0.106, 0.223
7342,Si8,mp-676011,mp-92,1,141, 0.153, 1.343
7344,Si8,mp-676011,mp-109,1,69, 0.150, 1.348
7346,Mo2H4O8,mp-626556,mp-625532,1,2,-0.029, 1.695
7348,Mo2H4O8,mp-626556,mp-626540,1,2, 0.077, 1.071
7350,Co4Fe2Li4O12,mp-1649647,mp-757742,1,64,-0.089, 0.203
7352,Al4Mo4O14,mp-1262001,mvc-3514,1,2,-0.148, 0.969
7354,Co4Fe2Li4O12,mp-1649647,mp-757742,1,64,-0.089, 0.239
7356,Al4Mo4O14,mp-1262001,mvc-3514,1,2,-0.148, 0.969
7358,Nb6Cl12O16,mp-1180763,mp-1196556,1,225,-0.107, 1.028
7360,Co3Li7Mn2O12,mp-1174997,mp-1174622,1,2, 0.095, 1.490
7362,Co5Li9Mn2O16,mp-1176203,mp-1175698,1,2, 0.010, 1.346
7364,Co5Li9Mn2O16,mp-1176203,mp-1175856,1,2, 0.049, 1.300
7366,Co5Li9Mn2O16,mp-1176203,mp-1175802,1,2, 0.087, 1.479
7368,Co5Li9Mn2O16,mp-1176203,mp-1175854,1,2, 0.010, 1.295
7370,Co5Li9Mn2O16,mp-1176176,mp-1175501,1,2, 0.055, 1.479
7372,Co5Li9Mn2O16,mp-1176081,mp-1175666,1,2, 0.017, 1.568
7374,Co5Li9Mn2O16,mp-1176081,mp-1175694,1,2, 0.068, 1.680
7376,Co5Li9Mn2O16,mp-1176081,mp-1175680,1,2, 0.053, 1.687
7378,Co5Li9Mn2O16,mp-1176081,mp-1175676,1,2, 0.044, 1.691
7380,Co5Li9Mn2O16,mp-1176081,mp-1175695,1,2, 0.011, 1.384
7382,Co5Li9Mn2O16,mp-1176060,mp-1100738,1,12, 0.016, 1.368
7384,Co5Li9Mn2O16,mp-1176060,mp-1176312,1,12, 0.016, 1.399
7386,Co5Li9Mn2O16,mp-1176045,mp-1175553,1,2, 0.030, 1.732
7388,Co5Li9Mn2O16,mp-1176045,mp-1175759,1,2,-0.035, 1.702
7390,Co5Li9Mn2O16,mp-1176045,mp-1175777,1,2, 0.016, 1.565
7392,Co5Li9Mn2O16,mp-1176045,mp-1175677,1,2, 0.001, 1.580
7394,Co5Li9Mn2O16,mp-1176038,mp-1175563,1,2, 0.022, 1.632
7396,Co5Li9Mn2O16,mp-1176038,mp-1175640,1,2, 0.022, 1.748
7398,V4O8,mp-715553,mp-547074,1,58, 0.110, 0.954
7400,Mg8Si6,mp-1074433,mp-1074412,1,2, 0.038, 1.720
7402,V4O8,mp-715553,mp-714944,1,12, 0.135, 1.106
7404,V4O8,mp-715553,mp-20974,1,62, 0.149, 0.124
7406,Mg8Si6,mp-1074433,mp-1074333,1,2, 0.055, 1.111
7408,Mg8Si6,mp-1074356,mp-1074467,1,2, 0.002, 0.114
7410,Mg8Si6,mp-1074356,mp-1074333,1,2,-0.016, 1.422
7412,Mg6Si6,mp-1073861,mp-1073728,1,11, 0.102, 1.555
7414,Mg6Si6,mp-1073861,mp-1073735,1,2,-0.009, 1.721
7416,Mg6Si6,mp-1073822,mp-1073852,1,2, 0.006, 1.433
7418,Mg6Si6,mp-1073816,mp-1073823,1,2,-0.048, 1.428
7420,Mg6Si6,mp-1073816,mp-1073829,1,2,-0.008, 1.458
7422,Mg6Si6,mp-1073816,mp-1248557,1,2,-0.071, 1.764
7424,Mg6Si6,mp-1073785,mp-1073780,1,2, 0.045, 1.659
7426,Mg6Si6,mp-1073785,mp-1073735,1,2,-0.012, 1.549
7428,Mg4Si8,mp-1073519,mp-1073361,1,12, 0.012, 1.699
7430,Mg4Si8,mp-1073519,mp-1100461,1,12, 0.024, 1.416
7432,Mg4Si8,mp-1073519,mp-1025126,1,74, 0.014, 1.252
7434,Mg4Si8,mp-1073519,mp-1073416,1,2, 0.023, 1.556
7436,Mg4Si8,mp-1073483,mp-1100459,1,74,-0.041, 1.772
7438,Mg4Si8,mp-1073483,mp-1073299,1,65,-0.034, 1.767
7440,Ca4Sn4O8,mvc-4868,mvc-4668,1,2,-0.065, 1.760
7442,Cu4Zn4O8,mvc-4640,mvc-2348,1,2,-0.019, 1.122
7444,Cu4Zn4O8,mvc-4640,mvc-15401,1,2,-0.039, 0.796
7446,Cu4Zn4O8,mvc-130,mvc-15401,1,2,-0.054, 1.490
7448,Fe6F4O8,mp-782635,mp-756047,1,2, 0.008, 1.622
7450,V6F12O6,mp-781604,mp-756476,1,2, 0.114, 1.616
7452,V6F12O6,mp-781604,mp-850788,1,2, 0.109, 1.785
7454,V6F12O6,mp-781604,mp-761200,1,2, 0.069, 1.676
7456,Fe10F4O16,mp-780514,mp-1178284,1,14, 0.054, 1.745
7458,Fe4Li8F4O8,mp-776489,mp-776471,1,15,-0.044, 1.598
7460,V6F2O10,mp-759986,mp-763950,1,12, 0.155, 1.506
7462,Fe6F2O10,mp-755958,mp-755195,1,12,-0.014, 1.345
7464,V4O8,mp-715553,mp-25199,1,166, 0.007, 1.428
7466,Co5Li9Mn2O16,mp-1175547,mp-1175431,1,2, 0.061, 0.966
7468,Co5Li9Mn2O16,mp-1176026,mp-1176323,1,12, 0.017, 1.457
7470,Co5Li9Mn2O16,mp-1175661,mp-1175640,1,2, 0.008, 1.475
7472,Co5Li9Mn2O16,mp-1175838,mp-1175629,1,2, 0.026, 1.713
7474,Co5Li9Mn2O16,mp-1175722,mp-1175404,1,2,-0.085, 1.763
7476,Co5Li9Mn2O16,mp-1175604,mp-1175534,1,2,-0.137, 1.534
7478,Co2Li6Mn2O10,mp-1174101,mp-1174053,1,12, 0.022, 1.725
7480,Co2Li6Mn2O10,mp-1174101,mp-1174099,1,12, 0.180, 1.625
7482,Mg6Si8,mp-1075341,mp-1074955,1,2, 0.030, 1.671
7484,Mg8Si6,mp-1074517,mp-1074538,1,2, 0.001, 1.428
7486,Mg8Si6,mp-1074517,mp-1074333,1,2, 0.038, 1.253
7488,Mg6Si6,mp-1073859,mp-1073829,1,2, 0.066, 1.742
7490,Mg6Si6,mp-1073859,mp-1073728,1,11, 0.139, 1.787
7492,Mg8Si12,mp-1073061,mp-1072988,1,12, 0.053, 1.367
7494,Mg8Si12,mp-1073061,mp-1073045,1,2, 0.052, 1.209
7496,Mg8Si12,mp-1073061,mp-1073227,1,12, 0.015, 1.665
7498,Mg2O8Sb4,mvc-6654,mvc-6495,1,74,-0.031, 1.474
7500,Mg2O8Sb4,mvc-6654,mvc-4678,1,227,-0.134, 0.600
7502,Zn2O10Sb4,mvc-4594,mvc-8196,1,63,-0.051, 0.764
7504,Ca4Sn4O8,mvc-16406,mvc-2447,1,2, 0.080, 1.567
7506,Co5Li9Mn2O16,mp-1175889,mp-1175640,1,2, 0.002, 1.739
7508,Mn6F2O10,mp-849466,mp-752860,1,12,-0.026, 1.744
7510,Co5Li9Mn2O16,mp-1175889,mp-1175563,1,2, 0.002, 1.737
7512,Co5Li9Mn2O16,mp-1175923,mp-1175607,1,2,-0.106, 1.443
7514,Co5Li9Mn2O16,mp-1176059,mp-1175677,1,2, 0.034, 1.584
7516,Co5Li9Mn2O16,mp-1176044,mp-1175580,1,2,-0.010, 1.783
7518,Co5Li9Mn2O16,mp-1176044,mp-1175391,1,2, 0.033, 1.527
7520,Co5Li9Mn2O16,mp-1176044,mp-1100718,1,10,-0.049, 1.761
7522,Co5Li9Mn2O16,mp-1176044,mp-1175470,1,2,-0.080, 1.745
7524,Co5Li9Mn2O16,mp-1176044,mp-1175570,1,2,-0.132, 1.530
7526,Co5Li9Mn2O16,mp-1176044,mp-1175432,1,2,-0.072, 1.467
7528,Co5Li9Mn2O16,mp-1176017,mp-1175666,1,2,-0.031, 1.345
7530,Co5Li9Mn2O16,mp-1176017,mp-1100721,1,10,-0.010, 1.730
7532,Co5Li9Mn2O16,mp-1176017,mp-1100728,1,10,-0.072, 1.720
7534,Co5Li9Mn2O16,mp-1176017,mp-1175694,1,2, 0.021, 1.553
7536,Co5Li9Mn2O16,mp-1176017,mp-1175676,1,2,-0.004, 1.795
7538,Co5Li9Mn2O16,mp-1176017,mp-1175695,1,2,-0.037, 1.669
7540,Co5Li9Mn2O16,mp-1176017,mp-1175655,1,2,-0.069, 1.741
7542,Co5Li9Mn2O16,mp-1175955,mp-1100738,1,12,-0.036, 1.737
7544,Co5Li9Mn2O16,mp-1175929,mp-1100721,1,10,-0.034, 1.628
7546,Co5Li9Mn2O16,mp-1175929,mp-1175655,1,2,-0.093, 1.457
7548,Co5Li9Mn2O16,mp-1175901,mp-1176297,1,12,-0.022, 1.385
7550,Fe4Li2F6O4,mp-756358,mp-1176729,1,15,-0.090, 0.393
7552,Co8F4O12,mp-754738,mp-776570,1,12, 0.005, 1.678
7554,Co8F4O12,mp-754738,mp-780108,1,12,-0.024, 1.658
7556,Co5Li9Mn2O16,mp-1175960,mp-1175535,1,2, 0.157, 1.744
7558,Co5Li9Mn2O16,mp-1175946,mp-1175431,1,2, 0.039, 1.463
7560,Co5Li9Mn2O16,mp-1175946,mp-1175554,1,2,-0.163, 1.715
7562,Co5Li9Mn2O16,mp-1175946,mp-1175563,1,2,-0.057, 1.619
7564,Co5Li9Mn2O16,mp-1175946,mp-1175640,1,2,-0.057, 1.679
7566,Co5Li9Mn2O16,mp-1175930,mp-1175554,1,2,-0.086, 1.791
7568,Co5Li9Mn2O16,mp-1175930,mp-1175563,1,2, 0.021, 1.619
7570,Co5Li9Mn2O16,mp-1175930,mp-1175640,1,2, 0.021, 1.718
7572,Co5Li9Mn2O16,mp-1175919,mp-1175660,1,2, 0.029, 1.412
7574,Co5Li9Mn2O16,mp-1175919,mp-1175713,1,2,-0.060, 0.276
7576,Co5Li9Mn2O16,mp-1175809,mp-1175674,1,2,-0.004, 1.619
7578,Co5Li9Mn2O16,mp-1175781,mp-1175554,1,2,-0.104, 1.733
7580,Co5Li9Mn2O16,mp-1175727,mp-1175404,1,2,-0.059, 1.382
7582,Co5Li9Mn2O16,mp-1175727,mp-1175411,1,2, 0.003, 1.361
7584,Co5Li9Mn2O16,mp-1175727,mp-1175603,1,2,-0.002, 1.793
7586,Co5Li9Mn2O16,mp-1175661,mp-1175554,1,2,-0.098, 1.335
7588,Co5Li9Mn2O16,mp-1175661,mp-1175563,1,2, 0.008, 1.480
7590,Co5Li9Mn2O16,mp-1176011,mp-1175470,1,2,-0.068, 1.770
7592,Co5Li9Mn2O16,mp-1176011,mp-1100718,1,10,-0.036, 1.762
7594,Co5Li9Mn2O16,mp-1176011,mp-1175687,1,2, 0.012, 1.733
7596,Co5Li9Mn2O16,mp-1176023,mp-1232429,1,2, 0.150, 1.456
7598,Yb16S29,mp-685044,mp-1101633,1,121,-0.113, 1.046
7600,Fe2VSe4,mp-675747,mp-1078113,1,12, 0.238, 1.678
7602,Na4Ti4O22Si4,mp-1180388,mp-1198063,1,2, 0.002, 1.689
7604,Co5Li9Mn2O16,mp-1176232,mp-1100738,1,12,-0.050, 1.746
7606,Co5Li9Mn2O16,mp-1176232,mp-1175941,1,2,-0.070, 1.751
7608,Co5Li9Mn2O16,mp-1176243,mp-1175666,1,2, 0.026, 1.624
7610,Co5Li9Mn2O16,mp-1176243,mp-1175694,1,2, 0.078, 1.544
7612,Co5Li9Mn2O16,mp-1176243,mp-1175680,1,2, 0.063, 1.646
7614,Co5Li9Mn2O16,mp-1175547,mp-1175403,1,2,-0.025, 0.884
7616,Co5Li9Mn2O16,mp-1176243,mp-1175676,1,2, 0.053, 1.789
7618,Co5Li9Mn2O16,mp-1176243,mp-1175655,1,2,-0.012, 1.670
7620,Co5Li9Mn2O16,mp-1176026,mp-1176324,1,12,-0.152, 1.563
7622,Co5Li9Mn2O16,mp-1176026,mp-1176297,1,12,-0.027, 1.630
7624,Co5Li9Mn2O16,mp-1176026,mp-1175681,1,2,-0.061, 1.250
7626,Co5Li9Mn2O16,mp-1176026,mp-1175735,1,2,-0.009, 1.540
7628,Co5Li9Mn2O16,mp-1176026,mp-1176312,1,12,-0.042, 1.572
7630,Co5Li9Mn2O16,mp-1176026,mp-1175720,1,2,-0.048, 1.349
7632,Co5Li9Mn2O16,mp-1176026,mp-1175668,1,2, 0.055, 1.371
7634,Co5Li9Mn2O16,mp-1176243,mp-1175695,1,2, 0.020, 1.757
7636,Co5Li9Mn2O16,mp-1176001,mp-1175554,1,2,-0.056, 1.674
7638,Co9FeLi10O20,mp-764262,mp-761094,1,2,-0.011, 0.133
7640,Co5Li9Mn2O16,mp-1176001,mp-1175640,1,2, 0.050, 1.717
7642,Mn6F4O8,mp-755174,mp-759338,1,12, 0.007, 1.693
7644,Co6F10O2,mp-756429,mp-755982,1,2,-0.476, 1.759
7646,Ce3Se6,mp-1080350,mp-1011375,1,139,-0.064, 1.360
7648,Ce3Se6,mp-1080350,mp-1011376,1,191,-0.487, 0.927
7650,Co3Li7Mn2O12,mp-1174935,mp-1174512,1,2,-0.184, 1.753
7652,Fe6Li10O20Sb4,mp-1275686,mp-754805,1,2,-0.039, 1.540
7654,V6F4O8,mp-1282757,mp-764046,1,14,-0.006, 1.767
7656,Fe12O16,mp-1284941,mp-715614,1,12,-0.439, 1.431
7658,Li2V6Zn4O16,mp-1311636,mp-754080,1,166,-0.034, 0.137
7660,Li2Mn4B4O12,mp-1570353,mp-850898,1,2,-0.007, 1.763
7662,Li2Mn4B4O12,mp-1570353,mp-755482,1,2,-0.009, 0.294
7664,CaFe4Sr3O12,mp-1641665,mp-1076424,1,123, 0.043, 0.368
7666,IrNb15S32,mp-675380,mp-1173016,1,12,-0.001, 1.427
7668,Mg2Mo12Se16,mp-675743,mp-675833,1,2, 0.003, 0.473
7670,Fe6F10O2,mp-754653,mp-781055,1,2,-0.560, 1.623
7672,Li18Mn36O72,mp-1097058,mp-641353,1,70,-0.551, 0.198
7674,Co2Ni2O6,mp-1272234,mp-1178424,1,148, 0.046, 0.101
7676,Mn6F2O10,mp-752592,mp-780636,1,2,-0.012, 1.594
7678,Li8Mn6Nb2O16,mp-1320611,mp-1177385,1,12,-0.009, 0.173
7680,Mn6F2O10,mp-752592,mp-763365,1,2,-0.125, 1.676
7682,Fe6Li10O20Sb4,mp-1638623,mp-754805,1,2,-0.040, 0.326
7684,V8O16,mp-1297456,mvc-6393,1,63,-0.178, 1.012
7686,V8O16,mp-1297456,mp-1190609,1,62, 0.016, 0.204
7688,Cr4Li2O6,mp-1274844,mp-756332,1,15,-0.025, 0.230
7690,Co5Li9Mn2O16,mp-1175613,mp-1100700,1,10,-0.193, 1.775
7692,Co7Li9O16,mp-1175376,mp-1175380,1,12,-0.040, 0.206
7694,Co7Li9O16,mp-1175376,mp-1175409,1,2, 0.020, 1.756
7696,Rb8,mp-1179802,mp-1018045,1,70,-0.021, 1.678
7698,Fe4Na16O20,mp-1279528,mp-759025,1,2,-0.116, 1.792
7700,Li7Mn5O12,mp-1649552,mp-1175331,1,2,-0.004, 0.261
7702,Li7Mn5O12,mp-1649552,mp-1175316,1,2,-0.010, 0.186
7704,Li7Mn5O12,mp-1649552,mp-1175328,1,2,-0.016, 1.389
7706,V16O32,mp-715517,mvc-6393,1,63,-0.195, 1.796
7708,Li4Mn8B8O24,mp-780334,mp-780096,1,2,-0.017, 1.762
7710,Mn8F8O8,mp-782725,mp-850199,1,13,-0.126, 1.687
7712,Cu12As4S13,mp-1225920,mp-504753,1,217, 0.002, 0.308
7714,Fe6Li10O20Sb4,mp-1304822,mp-754805,1,2,-0.032, 0.307
7716,Li8Mn8O16,mp-1316268,mp-756516,1,12,-0.002, 0.280
7718,Li7Mn5O12,mp-1653694,mp-1175328,1,2,-0.016, 0.199
7720,Ba2Co6La4O18,mp-1302758,mp-1227960,1,164,-0.002, 0.180
7722,Li2V6Zn4O16,mp-1362524,mp-754080,1,166,-0.036, 0.125
7724,Li14Mn10O24,mp-1644001,mp-1175337,1,2,-0.010, 0.175
7726,Li2Mn4B4O12,mp-1567236,mp-754889,1,2, 0.007, 1.530
7728,Li5Mn6O12,mp-1642203,mp-756143,1,2,-0.015, 0.240
7730,Li14Nb16O48,mp-531409,mp-686097,1,2,-0.026, 0.476
7732,Mn8F8O8,mp-752996,mp-850199,1,13,-0.135, 1.759
7734,Ti11O14,mp-759754,mp-1101463,1,12,-0.001, 0.146
7736,Cu6F10O2,mp-760679,mp-997504,1,2, 0.022, 1.618
7738,Li6Mn12O24,mp-1097867,mp-22584,1,227,-0.047, 0.213
7740,Co5Li9Mn2O16,mp-1175551,mp-1175481,1,2,-0.137, 1.498
7742,Ca16In6,mp-1214306,mp-1191538,1,2, 0.000, 0.057
7744,Ca4Mn8O16,mp-1291748,mvc-6953,1,74,-0.244, 1.544
7746,V6F4O8,mp-1313114,mp-764046,1,14,-0.007, 0.168
7748,Li8Mn6Nb2O16,mp-1321822,mp-1177385,1,12,-0.014, 0.187
7750,Co10Li8Sn2O24,mp-1643503,mp-756712,1,12, 0.015, 1.734
7752,Mn6F2O10,mp-777399,mp-752860,1,12,-0.067, 1.160
7754,Mn6F2O10,mp-777399,mp-777599,1,12, 0.005, 1.620
7756,Mn6F2O10,mp-777399,mp-752457,1,2, 0.009, 1.651
7758,Co5Li9Mn2O16,mp-1175613,mp-1175573,1,2,-0.160, 1.486
7760,Li2Mn4B4O12,mp-1567236,mp-780198,1,2,-0.012, 0.208
7762,Co10Li8Ti2O24,mp-1639499,mp-770955,1,12,-0.120, 0.731
7764,Co2Li4Mn2O8,mp-1310532,mp-1173918,1,11,-0.019, 1.310
7766,Fe6Li10O20Sb4,mp-1307244,mp-754805,1,2,-0.039, 0.300
7768,Co10Li8Ti2O24,mp-1646154,mp-770955,1,12,-0.095, 1.457
7770,Li14Mn10O24,mp-1647608,mp-1175331,1,2,-0.007, 0.169
7772,U8Zr2O20,mp-752870,mp-1101294,1,12,-0.057, 0.044
7774,Cu6F10O2,mp-760891,mp-755349,1,2,-0.004, 1.560
7776,Cr8Li4O16,mp-774032,mp-772941,1,95,-0.652, 0.148
7778,Cr8Li4O16,mp-774032,mvc-16816,1,74,-0.189, 1.171
7780,Cr6Cu4Ta2S16,mp-1239123,mp-1239162,1,13,-0.258, 1.778
7782,Fe2Li3O6,mp-1279310,mp-752654,1,12, 0.002, 1.169
7784,Li14Mn10O24,mp-1642806,mp-1175337,1,2,-0.005, 0.266
7786,Bi2Tc12O36,mp-685477,mp-1101632,1,15,-0.009, 0.339
7788,Fe6Li4O12,mp-762575,mp-1178060,1,64,-0.013, 1.287
7790,Fe6Li4O12,mp-762575,mp-758515,1,12,-0.211, 1.500
7792,Co5Li9Mn2O16,mp-1175746,mp-1175432,1,2,-0.107, 1.727
7794,Co5Li9Mn2O16,mp-1175917,mp-1175600,1,2,-0.002, 1.494
7796,Co5Li9Mn2O16,mp-1175917,mp-1176304,1,12,-0.047, 1.479
7798,Bi18O52Si12,mp-1266421,mp-775315,1,147, 0.000, 0.099
7800,Li6V8O16,mp-1275559,mp-35796,1,166,-0.033, 1.304
7802,Co2Li4Mn2O8,mp-1310532,mp-1173915,1,2,-0.489, 1.221
7804,Li10Mn6O16,mp-1316353,mp-1174492,1,166,-0.011, 0.214
7806,Co3Li7Mn2O12,mp-1648338,mp-1174908,1,2,-0.006, 1.767
7808,Rb8,mp-656615,mp-1179656,1,15, 0.023, 0.223
7810,Cr4N8,mp-1096900,mp-1096910,1,20, 0.089, 1.532
7812,Cr4N8,mp-1096899,mp-1080200,1,58, 0.208, 1.698
7814,Mn16H16O32,mp-1080238,mp-1097907,1,87,-0.193, 0.379
7816,Mg8Si6,mp-1074408,mp-1074480,1,2,-0.054, 1.693
7818,Mg8Si6,mp-1074408,mp-1074538,1,2,-0.002, 1.537
7820,Mg12Si12,mp-1073819,mp-1073754,1,2, 0.032, 1.744
7822,Mg6Si6,mp-1073720,mp-1073728,1,11, 0.144, 1.776
7824,Mg12Si12,mp-1073695,mp-1073754,1,2,-0.001, 1.233
7826,Mg12Si12,mp-1073695,mp-1073743,1,2,-0.037, 1.799
7828,Mg12Si12,mp-1073695,mp-1100454,1,2,-0.007, 0.510
7830,Mg4Si8,mp-1073592,mp-1073575,1,12,-0.068, 1.696
7832,Mg4Si8,mp-1073592,mp-1073369,1,2, 0.032, 1.212
7834,Mg4Si8,mp-1073592,mp-1073413,1,12, 0.006, 1.586
7836,Mg4Si8,mp-1073592,mp-1025126,1,74, 0.030, 1.392
7838,Mg4Si8,mp-1073545,mp-1073586,1,12,-0.052, 1.688
7840,Cr4Zn4O8,mvc-5143,mvc-13741,1,2, 0.038, 1.342
7842,Al4Li2Mn6H12O24,mp-762521,mp-757927,1,2, 0.054, 1.565
7844,Co4Li8Mn2O14,mp-1174628,mp-1174457,1,2,-0.100, 1.771
7846,Al4Li2Mn6H12O24,mp-762521,mp-758686,1,2, 0.163, 1.376
7848,Co3Li7Mn2O12,mp-1175079,mp-1174908,1,2, 0.181, 1.693
7850,Co5Li9Mn2O16,mp-1175597,mp-1175407,1,2,-0.008, 1.499
7852,Co5Li9Mn2O16,mp-1175976,mp-1175666,1,2,-0.063, 1.637
7854,Co5Li9Mn2O16,mp-1175976,mp-1175694,1,2,-0.011, 1.681
7856,Co5Li9Mn2O16,mp-1175976,mp-1175680,1,2,-0.026, 1.671
7858,Co5Li9Mn2O16,mp-1175976,mp-1175676,1,2,-0.036, 1.771
7860,Co5Li9Mn2O16,mp-1175976,mp-1175695,1,2,-0.069, 1.632
7862,Co5Li9Mn2O16,mp-1175783,mp-1175404,1,2, 0.093, 1.645
7864,Co5Li9Mn2O16,mp-1175783,mp-1175438,1,2, 0.235, 1.703
7866,Co5Li9Mn2O16,mp-1175783,mp-1175411,1,2, 0.155, 1.617
7868,Co5Li9Mn2O16,mp-1175783,mp-1175454,1,2, 0.114, 1.615
7870,Co5Li9Mn2O16,mp-1175653,mp-1175387,1,2,-0.012, 1.669
7872,Co5Li9Mn2O16,mp-1175637,mp-1175388,1,2, 0.001, 1.684
7874,Co5Li9Mn2O16,mp-1175637,mp-1100702,1,10,-0.054, 1.647
7876,Co5Li9Mn2O16,mp-1175631,mp-1175836,1,2, 0.002, 1.653
7878,Co5Li9Mn2O16,mp-1175631,mp-1175533,1,2, 0.041, 1.518
7880,Co5Li9Mn2O16,mp-1175631,mp-1175553,1,2,-0.015, 1.493
7882,Co5Li9Mn2O16,mp-1175631,mp-1175575,1,2,-0.021, 1.748
7884,Co5Li9Mn2O16,mp-1175597,mp-1175426,1,2, 0.026, 1.490
7886,Co5Li9Mn2O16,mp-1175597,mp-1175603,1,2, 0.010, 1.512
7888,Al4Li2Mn6H12O24,mp-762521,mp-758733,1,2,-0.035, 1.320
7890,Al4Li2Mn6H12O24,mp-762521,mp-758339,1,2, 0.027, 1.524
7892,Fe6F8O4,mp-755516,mp-780097,1,12, 0.178, 1.790
7894,Co5Li9Mn2O16,mp-1176190,mp-1175706,1,2, 0.001, 1.356
7896,Co5Li9Mn2O16,mp-1176154,mp-1175641,1,2,-0.049, 1.569
7898,Co5Li9Mn2O16,mp-1176154,mp-1100745,1,12,-0.030, 1.659
7900,Na9W13O39,mp-759888,mp-1101697,1,12, 0.019, 0.117
